week_start,region,country,advertiser_segment,campaign_objective,ad_product,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpc,cpm,cpa,roas,d30_retention,advertiser_cohort,retained_advertisers_d30
2025-06-30,Europe,United Kingdom,Agency,Traffic,Spark Ads,519.35,72117,1489,70,3397.22,0.02065,0.04701,0.35,7.2,7.42,6.541,0.0,1,0
2025-06-30,Europe,United Kingdom,Enterprise,App Installs,App Promotion,1596.16,161379,2193,139,7650.05,0.01359,0.06338,0.73,9.89,11.48,4.793,0.5,2,1
2025-06-30,Europe,United Kingdom,Enterprise,App Installs,Spark Ads,694.5,71350,862,59,2904.62,0.01208,0.06845,0.81,9.73,11.77,4.182,0.0,1,0
2025-06-30,Europe,United Kingdom,Enterprise,Conversions,Catalog Ads,1055.04,93414,1033,101,7998.52,0.01106,0.09777,1.02,11.29,10.45,7.581,0.0,1,0
2025-06-30,Europe,United Kingdom,Enterprise,Conversions,Spark Ads,705.08,76316,1083,126,11482.63,0.01419,0.11634,0.65,9.24,5.6,16.286,0.0,1,0
2025-06-30,Europe,United Kingdom,Enterprise,Lead Generation,Lead Gen Forms,633.17,85301,1278,109,6121.79,0.01498,0.08529,0.5,7.42,5.81,9.668,1.0,1,1
2025-06-30,Europe,United Kingdom,Mid-Market,App Installs,Smart Performance Campaign,488.11,43585,631,41,1752.94,0.01448,0.06498,0.77,11.2,11.91,3.591,0.0,1,0
2025-06-30,Europe,United Kingdom,Mid-Market,App Installs,Spark Ads,595.32,60079,915,43,2003.8,0.01523,0.04699,0.65,9.91,13.84,3.366,0.0,1,0
2025-06-30,Europe,United Kingdom,Mid-Market,Catalog Sales,Smart Performance Campaign,316.12,33855,497,50,3705.06,0.01468,0.1006,0.64,9.34,6.32,11.72,0.0,1,0
2025-06-30,Europe,United Kingdom,Mid-Market,Lead Generation,Lead Gen Forms,368.52,46587,577,40,2229.59,0.01239,0.06932,0.64,7.91,9.21,6.05,1.0,1,1
2025-06-30,Europe,United Kingdom,Mid-Market,Lead Generation,Smart Performance Campaign,382.64,42268,683,64,2767.85,0.01616,0.0937,0.56,9.05,5.98,7.234,0.0,1,0
2025-06-30,Europe,United Kingdom,Mid-Market,Lead Generation,Spark Ads,410.5,46740,792,61,2685.49,0.01694,0.07702,0.52,8.78,6.73,6.542,1.0,1,1
2025-06-30,Europe,United Kingdom,Mid-Market,Traffic,Smart Performance Campaign,499.58,58570,1196,50,1579.62,0.02042,0.04181,0.42,8.53,9.99,3.162,0.0,1,0
2025-06-30,Europe,United Kingdom,SMB,Catalog Sales,Smart Performance Campaign,355.97,32905,510,46,2560.61,0.0155,0.0902,0.7,10.82,7.74,7.193,0.0,1,0
2025-06-30,Europe,United Kingdom,SMB,Lead Generation,Lead Gen Forms,226.78,28113,439,26,1029.21,0.01562,0.05923,0.52,8.07,8.72,4.538,0.0,1,0
2025-06-30,Europe,United Kingdom,SMB,Lead Generation,Smart Performance Campaign,330.75,32911,499,31,1039.49,0.01516,0.06212,0.66,10.05,10.67,3.143,1.0,1,1
2025-06-30,Europe,United Kingdom,SMB,Lead Generation,Spark Ads,258.65,31667,536,35,1195.97,0.01693,0.0653,0.48,8.17,7.39,4.624,1.0,1,1
2025-06-30,Europe,United Kingdom,SMB,Traffic,Spark Ads,175.11,25013,434,14,375.96,0.01735,0.03226,0.4,7.0,12.51,2.147,0.0,1,0
2025-06-30,Middle East & Africa,Saudi Arabia,Agency,App Installs,Smart Performance Campaign,579.3,64871,942,59,2598.51,0.01452,0.06263,0.61,8.93,9.82,4.486,1.0,1,1
2025-06-30,Middle East & Africa,Saudi Arabia,Agency,App Installs,Spark Ads,653.2,67312,993,71,3955.02,0.01475,0.0715,0.66,9.7,9.2,6.055,1.0,1,1
2025-06-30,Middle East & Africa,Saudi Arabia,Agency,Catalog Sales,Catalog Ads,677.45,67570,929,92,7434.8,0.01375,0.09903,0.73,10.03,7.36,10.975,1.0,1,1
2025-06-30,Middle East & Africa,Saudi Arabia,Agency,Conversions,Smart Performance Campaign,579.84,55550,579,74,5592.71,0.01042,0.12781,1.0,10.44,7.84,9.645,0.0,1,0
2025-06-30,Middle East & Africa,Saudi Arabia,Agency,Lead Generation,Lead Gen Forms,390.56,42743,474,45,2656.17,0.01109,0.09494,0.82,9.14,8.68,6.801,1.0,1,1
2025-06-30,Middle East & Africa,Saudi Arabia,Agency,Lead Generation,Spark Ads,1081.75,116913,1990,175,8949.33,0.01702,0.08794,0.54,9.25,6.18,8.273,0.5,2,1
2025-06-30,Middle East & Africa,Saudi Arabia,Agency,Traffic,App Promotion,768.68,93154,1636,63,2536.79,0.01756,0.03851,0.47,8.25,12.2,3.3,1.0,2,2
2025-06-30,Middle East & Africa,Saudi Arabia,Agency,Traffic,Spark Ads,367.86,48605,1015,56,2845.07,0.02088,0.05517,0.36,7.57,6.57,7.734,1.0,1,1
2025-06-30,Middle East & Africa,Saudi Arabia,Enterprise,Conversions,Catalog Ads,750.35,58458,680,88,7827.51,0.01163,0.12941,1.1,12.84,8.53,10.432,0.0,1,0
2025-06-30,Middle East & Africa,Saudi Arabia,Enterprise,Conversions,Smart Performance Campaign,796.44,60772,800,98,6748.47,0.01316,0.1225,1.0,13.11,8.13,8.473,0.0,1,0
2025-06-30,Middle East & Africa,Saudi Arabia,Enterprise,Lead Generation,Spark Ads,836.02,82615,1219,126,7581.51,0.01476,0.10336,0.69,10.12,6.64,9.069,1.0,1,1
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,App Installs,App Promotion,767.09,80658,934,41,1761.84,0.01158,0.0439,0.82,9.51,18.71,2.297,0.0,2,0
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,Catalog Sales,Smart Performance Campaign,342.49,30622,363,31,1808.01,0.01185,0.0854,0.94,11.18,11.05,5.279,0.0,1,0
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,Catalog Sales,Spark Ads,430.54,43585,625,49,3760.03,0.01434,0.0784,0.69,9.88,8.79,8.733,0.0,1,0
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,Conversions,Catalog Ads,971.55,78376,1106,108,8012.96,0.01411,0.09765,0.88,12.4,9.0,8.248,0.5,2,1
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,Conversions,Smart Performance Campaign,969.34,89632,993,96,6102.22,0.01108,0.09668,0.98,10.81,10.1,6.295,1.0,2,2
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,Conversions,Spark Ads,1012.33,95638,1300,98,6854.71,0.01359,0.07538,0.78,10.59,10.33,6.771,0.5,2,1
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,Lead Generation,Smart Performance Campaign,814.82,88952,1352,107,5663.01,0.0152,0.07914,0.6,9.16,7.62,6.95,1.0,2,2
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,Traffic,App Promotion,574.74,71689,1125,38,1332.83,0.01569,0.03378,0.51,8.02,15.12,2.319,0.5,2,1
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,Traffic,Smart Performance Campaign,321.23,40900,552,29,1182.32,0.0135,0.05254,0.58,7.85,11.08,3.681,1.0,1,1
2025-06-30,Middle East & Africa,Saudi Arabia,Mid-Market,Traffic,Spark Ads,653.46,84381,1685,63,2188.6,0.01997,0.03739,0.39,7.74,10.37,3.349,0.5,2,1
2025-06-30,Middle East & Africa,Saudi Arabia,SMB,App Installs,Spark Ads,221.67,22760,337,12,428.67,0.01481,0.03561,0.66,9.74,18.47,1.934,0.0,1,0
2025-06-30,Middle East & Africa,Saudi Arabia,SMB,Conversions,Spark Ads,289.5,23700,293,16,930.25,0.01236,0.05461,0.99,12.22,18.09,3.213,0.0,1,0
2025-06-30,Middle East & Africa,Saudi Arabia,SMB,Lead Generation,Spark Ads,551.51,55940,721,43,1687.39,0.01289,0.05964,0.76,9.86,12.83,3.06,0.5,2,1
2025-06-30,Middle East & Africa,South Africa,Agency,App Installs,Smart Performance Campaign,383.86,39974,475,30,1357.45,0.01188,0.06316,0.81,9.6,12.8,3.536,1.0,1,1
2025-06-30,Middle East & Africa,South Africa,Agency,Catalog Sales,Catalog Ads,496.25,42350,522,36,1814.27,0.01233,0.06897,0.95,11.72,13.78,3.656,0.0,1,0
2025-06-30,Middle East & Africa,South Africa,Agency,Conversions,Catalog Ads,363.84,34217,484,39,2378.58,0.01415,0.08058,0.75,10.63,9.33,6.537,0.0,1,0
2025-06-30,Middle East & Africa,South Africa,Agency,Conversions,Spark Ads,509.13,53077,662,51,3413.93,0.01247,0.07704,0.77,9.59,9.98,6.705,1.0,1,1
2025-06-30,Middle East & Africa,South Africa,Agency,Traffic,Smart Performance Campaign,406.08,44679,735,29,1162.11,0.01645,0.03946,0.55,9.09,14.0,2.862,0.0,1,0
2025-06-30,Middle East & Africa,South Africa,Agency,Traffic,Spark Ads,237.62,28615,428,16,644.78,0.01496,0.03738,0.56,8.3,14.85,2.713,1.0,1,1
2025-06-30,Middle East & Africa,South Africa,Mid-Market,App Installs,App Promotion,589.28,59593,691,28,1038.26,0.0116,0.04052,0.85,9.89,21.05,1.762,0.5,2,1
2025-06-30,Middle East & Africa,South Africa,Mid-Market,App Installs,Smart Performance Campaign,262.63,24254,262,12,431.29,0.0108,0.0458,1.0,10.83,21.89,1.642,1.0,1,1
2025-06-30,Middle East & Africa,South Africa,Mid-Market,Catalog Sales,Catalog Ads,719.71,69870,961,65,4073.46,0.01375,0.06764,0.75,10.3,11.07,5.66,0.5,2,1
2025-06-30,Middle East & Africa,South Africa,Mid-Market,Catalog Sales,Spark Ads,350.61,39110,620,34,1547.3,0.01585,0.05484,0.57,8.96,10.31,4.413,0.0,1,0
2025-06-30,Middle East & Africa,South Africa,Mid-Market,Conversions,Catalog Ads,716.47,64972,760,68,3342.53,0.0117,0.08947,0.94,11.03,10.54,4.665,0.5,2,1
2025-06-30,Middle East & Africa,South Africa,Mid-Market,Conversions,Smart Performance Campaign,262.33,21524,264,27,1367.82,0.01227,0.10227,0.99,12.19,9.72,5.214,1.0,1,1
2025-06-30,Middle East & Africa,South Africa,Mid-Market,Traffic,App Promotion,238.27,30503,417,11,293.29,0.01367,0.02638,0.57,7.81,21.66,1.231,0.0,1,0
2025-06-30,Middle East & Africa,United Arab Emirates,Agency,App Installs,Smart Performance Campaign,595.78,60154,982,92,4237.08,0.01632,0.09369,0.61,9.9,6.48,7.112,1.0,1,1
2025-06-30,Middle East & Africa,United Arab Emirates,Agency,App Installs,Spark Ads,403.65,44016,799,63,3366.27,0.01815,0.07885,0.51,9.17,6.41,8.34,1.0,1,1
2025-06-30,Middle East & Africa,United Arab Emirates,Agency,Catalog Sales,Smart Performance Campaign,480.79,40734,696,67,5575.26,0.01709,0.09626,0.69,11.8,7.18,11.596,1.0,1,1
2025-06-30,Middle East & Africa,United Arab Emirates,Enterprise,Catalog Sales,Catalog Ads,878.1,82019,1318,148,13219.21,0.01607,0.11229,0.67,10.71,5.93,15.054,1.0,1,1
2025-06-30,Middle East & Africa,United Arab Emirates,Enterprise,Traffic,App Promotion,437.72,54889,760,30,1627.16,0.01385,0.03947,0.58,7.97,14.59,3.717,0.0,1,0
2025-06-30,Middle East & Africa,United Arab Emirates,Enterprise,Traffic,Spark Ads,542.36,76727,1685,75,3763.45,0.02196,0.04451,0.32,7.07,7.23,6.939,0.0,1,0
2025-06-30,Middle East & Africa,United Arab Emirates,Mid-Market,Catalog Sales,Smart Performance Campaign,327.71,31355,390,33,2409.89,0.01244,0.08462,0.84,10.45,9.93,7.354,0.0,1,0
2025-06-30,Middle East & Africa,United Arab Emirates,Mid-Market,Catalog Sales,Spark Ads,343.41,32168,597,53,3289.54,0.01856,0.08878,0.58,10.68,6.48,9.579,1.0,1,1
2025-06-30,Middle East & Africa,United Arab Emirates,Mid-Market,Conversions,Catalog Ads,452.88,35837,550,42,2699.46,0.01535,0.07636,0.82,12.64,10.78,5.961,0.0,1,0
2025-06-30,Middle East & Africa,United Arab Emirates,Mid-Market,Conversions,Smart Performance Campaign,365.67,36052,459,41,2303.75,0.01273,0.08932,0.8,10.14,8.92,6.3,0.0,1,0
2025-06-30,Middle East & Africa,United Arab Emirates,SMB,App Installs,Smart Performance Campaign,198.41,20080,244,12,449.22,0.01215,0.04918,0.81,9.88,16.53,2.264,0.0,1,0
2025-06-30,Middle East & Africa,United Arab Emirates,SMB,Conversions,Catalog Ads,614.36,54514,676,45,2215.11,0.0124,0.06657,0.91,11.27,13.65,3.606,0.0,2,0
2025-06-30,Middle East & Africa,United Arab Emirates,SMB,Conversions,Smart Performance Campaign,242.8,20596,260,22,1332.55,0.01262,0.08462,0.93,11.79,11.04,5.488,1.0,1,1
2025-06-30,Middle East & Africa,United Arab Emirates,SMB,Lead Generation,Lead Gen Forms,186.95,20733,261,16,590.78,0.01259,0.0613,0.72,9.02,11.68,3.16,0.0,1,0
2025-06-30,North America,Canada,Enterprise,Lead Generation,Smart Performance Campaign,676.99,65989,906,88,4738.52,0.01373,0.09713,0.75,10.26,7.69,6.999,1.0,1,1
2025-06-30,North America,Canada,Enterprise,Traffic,Smart Performance Campaign,729.95,81901,1321,99,5273.29,0.01613,0.07494,0.55,8.91,7.37,7.224,1.0,1,1
2025-06-30,North America,Canada,Enterprise,Traffic,Spark Ads,378.06,58291,1143,49,1911.87,0.01961,0.04287,0.33,6.49,7.72,5.057,0.0,1,0
2025-06-30,North America,Canada,Mid-Market,Lead Generation,Lead Gen Forms,639.15,90895,1140,92,3967.11,0.01254,0.0807,0.56,7.03,6.95,6.207,0.5,2,1
2025-06-30,North America,Canada,Mid-Market,Traffic,App Promotion,276.41,38213,605,27,1169.76,0.01583,0.04463,0.46,7.23,10.24,4.232,0.0,1,0
2025-06-30,North America,Canada,SMB,Catalog Sales,Smart Performance Campaign,236.61,24443,393,27,1184.67,0.01608,0.0687,0.6,9.68,8.76,5.007,1.0,1,1
2025-06-30,North America,Canada,SMB,Conversions,Catalog Ads,436.19,39518,463,37,1932.05,0.01172,0.07991,0.94,11.04,11.79,4.429,0.5,2,1
2025-06-30,North America,Canada,SMB,Conversions,Smart Performance Campaign,352.8,27605,332,24,979.2,0.01203,0.07229,1.06,12.78,14.7,2.776,0.0,1,0
2025-06-30,North America,Canada,SMB,Conversions,Spark Ads,281.52,23086,285,18,833.79,0.01235,0.06316,0.99,12.19,15.64,2.962,1.0,1,1
2025-06-30,North America,United States,Agency,App Installs,App Promotion,788.25,77432,1013,59,3415.72,0.01308,0.05824,0.78,10.18,13.36,4.333,1.0,1,1
2025-06-30,North America,United States,Agency,App Installs,Smart Performance Campaign,3805.5,374403,4975,424,20967.54,0.01329,0.08523,0.76,10.16,8.98,5.51,0.5,4,2
2025-06-30,North America,United States,Agency,App Installs,Spark Ads,1205.96,123409,2160,179,10583.9,0.0175,0.08287,0.56,9.77,6.74,8.776,0.0,1,0
2025-06-30,North America,United States,Agency,Catalog Sales,Catalog Ads,2174.07,205811,3586,339,27277.6,0.01742,0.09453,0.61,10.56,6.41,12.547,0.5,2,1
2025-06-30,North America,United States,Agency,Catalog Sales,Smart Performance Campaign,2011.94,184301,2936,351,25217.21,0.01593,0.11955,0.69,10.92,5.73,12.534,1.0,2,2
2025-06-30,North America,United States,Agency,Catalog Sales,Spark Ads,3416.12,325714,5405,469,35935.22,0.01659,0.08677,0.63,10.49,7.28,10.519,0.667,3,2
2025-06-30,North America,United States,Agency,Conversions,Catalog Ads,3224.92,300381,5017,602,42613.98,0.0167,0.11999,0.64,10.74,5.36,13.214,0.667,3,2
2025-06-30,North America,United States,Agency,Conversions,Smart Performance Campaign,2171.44,206753,3273,420,26353.51,0.01583,0.12832,0.66,10.5,5.17,12.136,1.0,2,2
2025-06-30,North America,United States,Agency,Lead Generation,Smart Performance Campaign,3219.85,341376,5394,569,30173.4,0.0158,0.10549,0.6,9.43,5.66,9.371,0.25,4,1
2025-06-30,North America,United States,Agency,Lead Generation,Spark Ads,1053.84,105817,1773,188,12506.28,0.01676,0.10603,0.59,9.96,5.61,11.867,0.0,1,0
2025-06-30,North America,United States,Agency,Traffic,Smart Performance Campaign,1098.19,124124,2579,180,7521.07,0.02078,0.06979,0.43,8.85,6.1,6.849,0.0,1,0
2025-06-30,North America,United States,Agency,Traffic,Spark Ads,872.9,104439,2212,94,4615.27,0.02118,0.0425,0.39,8.36,9.29,5.287,1.0,1,1
2025-06-30,North America,United States,Enterprise,App Installs,Smart Performance Campaign,1266.91,138540,2069,214,12630.17,0.01493,0.10343,0.61,9.14,5.92,9.969,0.0,1,0
2025-06-30,North America,United States,Enterprise,Catalog Sales,Catalog Ads,1364.36,128759,2293,315,28233.97,0.01781,0.13737,0.6,10.6,4.33,20.694,1.0,1,1
2025-06-30,North America,United States,Enterprise,Catalog Sales,Smart Performance Campaign,1187.37,113339,1415,172,15493.83,0.01248,0.12155,0.84,10.48,6.9,13.049,1.0,1,1
2025-06-30,North America,United States,Enterprise,Catalog Sales,Spark Ads,1075.09,98023,1536,126,11690.05,0.01567,0.08203,0.7,10.97,8.53,10.874,0.0,1,0
2025-06-30,North America,United States,Enterprise,Conversions,Catalog Ads,2339.69,194290,2734,347,25589.46,0.01407,0.12692,0.86,12.04,6.74,10.937,0.0,2,0
2025-06-30,North America,United States,Enterprise,Conversions,Spark Ads,4879.71,430685,5989,720,60144.4,0.01391,0.12022,0.81,11.33,6.78,12.325,0.5,4,2
2025-06-30,North America,United States,Enterprise,Lead Generation,Lead Gen Forms,996.88,131946,1645,176,9734.05,0.01247,0.10699,0.61,7.56,5.66,9.765,1.0,1,1
2025-06-30,North America,United States,Enterprise,Traffic,App Promotion,1238.7,153776,2302,126,5750.49,0.01497,0.05474,0.54,8.06,9.83,4.642,0.0,1,0
2025-06-30,North America,United States,Mid-Market,App Installs,App Promotion,771.94,88123,1232,65,3273.78,0.01398,0.05276,0.63,8.76,11.88,4.241,0.0,1,0
2025-06-30,North America,United States,Mid-Market,Catalog Sales,Smart Performance Campaign,1575.7,141961,2083,225,14806.66,0.01467,0.10802,0.76,11.1,7.0,9.397,0.0,2,0
2025-06-30,North America,United States,Mid-Market,Conversions,Spark Ads,538.75,57212,987,89,5931.2,0.01725,0.09017,0.55,9.42,6.05,11.009,0.0,1,0
2025-06-30,North America,United States,Mid-Market,Lead Generation,Lead Gen Forms,914.53,121987,1799,141,6697.51,0.01475,0.07838,0.51,7.5,6.49,7.323,0.0,2,0
2025-06-30,North America,United States,Mid-Market,Lead Generation,Smart Performance Campaign,3306.43,344421,4916,432,22215.84,0.01427,0.08788,0.67,9.6,7.65,6.719,0.0,5,0
2025-06-30,North America,United States,Mid-Market,Traffic,App Promotion,501.39,74638,1229,41,1766.36,0.01647,0.03336,0.41,6.72,12.23,3.523,1.0,1,1
2025-06-30,North America,United States,Mid-Market,Traffic,Smart Performance Campaign,706.7,80443,1272,81,3074.56,0.01581,0.06368,0.56,8.79,8.72,4.351,0.0,1,0
2025-06-30,North America,United States,Mid-Market,Traffic,Spark Ads,600.08,85150,2041,75,3024.66,0.02397,0.03675,0.29,7.05,8.0,5.04,1.0,1,1
2025-06-30,North America,United States,SMB,App Installs,App Promotion,322.0,32596,373,14,441.11,0.01144,0.03753,0.86,9.88,23.0,1.37,0.0,1,0
2025-06-30,North America,United States,SMB,App Installs,Spark Ads,777.44,77894,1398,68,2668.31,0.01795,0.04864,0.56,9.98,11.43,3.432,0.5,2,1
2025-06-30,North America,United States,SMB,Catalog Sales,Catalog Ads,1019.28,107614,1627,126,6986.93,0.01512,0.07744,0.63,9.47,8.09,6.855,0.0,2,0
2025-06-30,North America,United States,SMB,Catalog Sales,Spark Ads,447.15,51079,790,50,2370.75,0.01547,0.06329,0.57,8.75,8.94,5.302,0.0,1,0
2025-06-30,North America,United States,SMB,Conversions,Catalog Ads,411.36,34641,429,28,1208.14,0.01238,0.06527,0.96,11.87,14.69,2.937,0.0,1,0
2025-06-30,North America,United States,SMB,Conversions,Smart Performance Campaign,1541.47,132918,1870,174,7906.21,0.01407,0.09305,0.82,11.6,8.86,5.129,0.333,3,1
2025-06-30,North America,United States,SMB,Lead Generation,Spark Ads,317.5,39576,742,40,1358.9,0.01875,0.05391,0.43,8.02,7.94,4.28,1.0,1,1
2025-06-30,North America,United States,SMB,Traffic,App Promotion,566.93,81750,1234,41,1454.03,0.01509,0.03323,0.46,6.93,13.83,2.565,0.5,2,1
2025-06-30,North America,United States,SMB,Traffic,Smart Performance Campaign,938.21,104417,1899,65,2132.53,0.01819,0.03423,0.49,8.99,14.43,2.273,0.5,2,1
2025-06-30,North America,United States,SMB,Traffic,Spark Ads,260.07,40214,682,26,679.02,0.01696,0.03812,0.38,6.47,10.0,2.611,0.0,1,0
2025-07-07,Asia Pacific,Australia,Enterprise,Catalog Sales,Catalog Ads,828.85,76435,1206,127,8618.0,0.01578,0.10531,0.69,10.84,6.53,10.398,0.0,1,0
2025-07-07,Asia Pacific,Australia,Enterprise,Conversions,Smart Performance Campaign,854.77,77056,778,100,6422.59,0.0101,0.12853,1.1,11.09,8.55,7.514,0.0,1,0
2025-07-07,Asia Pacific,Australia,Mid-Market,App Installs,Spark Ads,443.57,45783,648,37,1759.25,0.01415,0.0571,0.68,9.69,11.99,3.966,1.0,1,1
2025-07-07,Asia Pacific,Australia,Mid-Market,Catalog Sales,Catalog Ads,726.59,65928,1195,111,6370.94,0.01813,0.09289,0.61,11.02,6.55,8.768,1.0,2,2
2025-07-07,Asia Pacific,Australia,Mid-Market,Conversions,Catalog Ads,636.56,62023,976,93,5428.03,0.01574,0.09529,0.65,10.26,6.84,8.527,0.5,2,1
2025-07-07,Asia Pacific,Australia,Mid-Market,Conversions,Smart Performance Campaign,1077.75,105079,1234,118,6919.75,0.01174,0.09562,0.87,10.26,9.13,6.421,0.333,3,1
2025-07-07,Asia Pacific,Australia,Mid-Market,Conversions,Spark Ads,713.05,67221,987,81,4654.58,0.01468,0.08207,0.72,10.61,8.8,6.528,0.5,2,1
2025-07-07,Asia Pacific,Australia,Mid-Market,Lead Generation,Spark Ads,310.29,31918,445,29,1315.21,0.01394,0.06517,0.7,9.72,10.7,4.239,0.0,1,0
2025-07-07,Asia Pacific,Australia,Mid-Market,Traffic,Smart Performance Campaign,342.37,37878,587,28,1153.31,0.0155,0.0477,0.58,9.04,12.23,3.369,0.0,1,0
2025-07-07,Asia Pacific,Australia,Mid-Market,Traffic,Spark Ads,323.0,49787,973,36,1530.95,0.01954,0.037,0.33,6.49,8.97,4.74,0.0,1,0
2025-07-07,Asia Pacific,Australia,SMB,App Installs,App Promotion,201.22,22435,235,11,388.54,0.01047,0.04681,0.86,8.97,18.29,1.931,1.0,1,1
2025-07-07,Asia Pacific,Australia,SMB,App Installs,Spark Ads,126.86,15519,227,10,337.71,0.01463,0.04405,0.56,8.17,12.69,2.662,0.0,1,0
2025-07-07,Asia Pacific,Australia,SMB,Catalog Sales,Catalog Ads,324.36,30775,437,25,1087.6,0.0142,0.05721,0.74,10.54,12.97,3.353,1.0,1,1
2025-07-07,Asia Pacific,Australia,SMB,Catalog Sales,Spark Ads,491.16,44734,767,49,2507.24,0.01715,0.06389,0.64,10.98,10.02,5.105,1.0,2,2
2025-07-07,Asia Pacific,Australia,SMB,Conversions,Catalog Ads,249.03,21031,311,27,1377.66,0.01479,0.08682,0.8,11.84,9.22,5.532,0.0,1,0
2025-07-07,Asia Pacific,Australia,SMB,Conversions,Smart Performance Campaign,617.05,53388,662,48,2334.87,0.0124,0.07251,0.93,11.56,12.86,3.784,0.5,2,1
2025-07-07,Asia Pacific,Australia,SMB,Conversions,Spark Ads,529.57,47500,733,56,2826.77,0.01543,0.0764,0.72,11.15,9.46,5.338,0.5,2,1
2025-07-07,Asia Pacific,Australia,SMB,Lead Generation,Lead Gen Forms,400.98,50743,654,50,1717.11,0.01289,0.07645,0.61,7.9,8.02,4.282,0.0,2,0
2025-07-07,Asia Pacific,Australia,SMB,Traffic,Smart Performance Campaign,454.27,54142,897,39,1210.26,0.01657,0.04348,0.51,8.39,11.65,2.664,0.0,2,0
2025-07-07,Asia Pacific,Australia,SMB,Traffic,Spark Ads,190.88,23655,481,15,396.01,0.02033,0.03119,0.4,8.07,12.73,2.075,0.0,1,0
2025-07-07,Asia Pacific,Indonesia,Agency,App Installs,App Promotion,1158.93,127750,1398,64,2438.02,0.01094,0.04578,0.83,9.07,18.11,2.104,0.5,2,1
2025-07-07,Asia Pacific,Indonesia,Agency,App Installs,Smart Performance Campaign,659.09,60875,681,37,1480.24,0.01119,0.05433,0.97,10.83,17.81,2.246,0.0,1,0
2025-07-07,Asia Pacific,Indonesia,Agency,App Installs,Spark Ads,447.29,55402,684,35,1391.39,0.01235,0.05117,0.65,8.07,12.78,3.111,1.0,1,1
2025-07-07,Asia Pacific,Indonesia,Agency,Catalog Sales,Smart Performance Campaign,1840.78,172797,2573,247,16524.25,0.01489,0.096,0.72,10.65,7.45,8.977,1.0,2,2
2025-07-07,Asia Pacific,Indonesia,Agency,Conversions,Catalog Ads,1032.77,94289,1174,117,7903.38,0.01245,0.09966,0.88,10.95,8.83,7.653,1.0,1,1
2025-07-07,Asia Pacific,Indonesia,Agency,Lead Generation,Lead Gen Forms,1045.12,128275,1741,160,7669.92,0.01357,0.0919,0.6,8.15,6.53,7.339,0.0,2,0
2025-07-07,Asia Pacific,Indonesia,Agency,Lead Generation,Smart Performance Campaign,523.53,61696,798,76,2910.48,0.01293,0.09524,0.66,8.49,6.89,5.559,0.0,1,0
2025-07-07,Asia Pacific,Indonesia,Agency,Traffic,App Promotion,735.41,108934,1610,52,1683.6,0.01478,0.0323,0.46,6.75,14.14,2.289,0.5,2,1
2025-07-07,Asia Pacific,Indonesia,Agency,Traffic,Spark Ads,1072.01,151181,2683,117,3901.25,0.01775,0.04361,0.4,7.09,9.16,3.639,0.0,2,0
2025-07-07,Asia Pacific,Indonesia,Enterprise,App Installs,App Promotion,1036.18,124552,1130,49,2486.86,0.00907,0.04336,0.92,8.32,21.15,2.4,0.0,1,0
2025-07-07,Asia Pacific,Indonesia,Enterprise,Catalog Sales,Catalog Ads,1094.42,119118,1344,144,10390.71,0.01128,0.10714,0.81,9.19,7.6,9.494,0.0,1,0
2025-07-07,Asia Pacific,Indonesia,Enterprise,Conversions,Smart Performance Campaign,2138.56,170488,1627,183,11887.95,0.00954,0.11248,1.31,12.54,11.69,5.559,0.5,2,1
2025-07-07,Asia Pacific,Indonesia,Enterprise,Lead Generation,Smart Performance Campaign,586.71,68505,915,92,3885.68,0.01336,0.10055,0.64,8.56,6.38,6.623,1.0,1,1
2025-07-07,Asia Pacific,Indonesia,Enterprise,Traffic,App Promotion,546.21,77629,1217,54,2173.71,0.01568,0.04437,0.45,7.04,10.12,3.98,1.0,1,1
2025-07-07,Asia Pacific,Indonesia,Mid-Market,App Installs,Smart Performance Campaign,689.64,59296,785,43,1768.37,0.01324,0.05478,0.88,11.63,16.04,2.564,0.0,1,0
2025-07-07,Asia Pacific,Indonesia,Mid-Market,Catalog Sales,Catalog Ads,1176.05,111830,1583,140,7809.57,0.01416,0.08844,0.74,10.52,8.4,6.641,1.0,2,2
2025-07-07,Asia Pacific,Indonesia,Mid-Market,Catalog Sales,Smart Performance Campaign,532.18,45433,493,48,3024.68,0.01085,0.09736,1.08,11.71,11.09,5.684,0.0,1,0
2025-07-07,Asia Pacific,Indonesia,Mid-Market,Catalog Sales,Spark Ads,1636.35,163717,2526,181,10300.77,0.01543,0.07165,0.65,9.99,9.04,6.295,0.667,3,2
2025-07-07,Asia Pacific,Indonesia,Mid-Market,Conversions,Catalog Ads,838.89,72514,949,91,4488.58,0.01309,0.09589,0.88,11.57,9.22,5.351,0.0,1,0
